CustomerId,total_debit,total_credit,net_amount,avg_debit,txn_count,std_debit,recency_days,avg_amount_abs,fraud_count,fraud_rate,mode_hour,is_high_risk
CustomerId_2298,135500.0,1408.0,134092.0,6452.380952380952,21,19350.649060112144,80,6519.428571428572,0,0.0,11,1
CustomerId_2299,26500.0,6500.0,20000.0,3785.714285714286,7,4671.34119621213,29,4714.285714285715,0,0.0,19,0
CustomerId_2300,1000.0,25.0,975.0,500.0,2,707.1067811865476,52,512.5,0,0.0,20,1
CustomerId_2301,780958.0,8834.9,772123.1,3309.14406779661,236,9316.734527719847,25,3346.5800847457626,0,0.0,7,0
CustomerId_2302,36000.0,6000.0,30000.0,6000.0,6,4898.979485566356,4,7000.0,0,0.0,12,0
CustomerId_2303,13100000.0,26000.0,13074000.0,1190909.0909090908,11,1894969.416879621,0,1193272.7272727273,8,0.7272727272727273,12,0
CustomerId_2305,10000.0,6000.0,4000.0,3333.3333333333335,3,5773.502691896258,11,5333.333333333333,0,0.0,14,0
CustomerId_2306,204100.0,2280.0,201820.0,3345.901639344262,61,4289.93293539234,2,3383.27868852459,0,0.0,5,0
CustomerId_2307,2000.0,0.0,2000.0,500.0,4,0.0,5,500.0,0,0.0,15,0
CustomerId_2308,155200.0,11105.0,144095.0,1077.7777777777778,144,1636.91866612325,1,1154.8958333333333,0,0.0,10,0
CustomerId_2309,10000.0,0.0,10000.0,10000.0,1,0.0,29,10000.0,0,0.0,22,0
CustomerId_2310,51000.0,11000.0,40000.0,5666.666666666667,9,4636.809247747852,19,6888.888888888889,0,0.0,13,0
CustomerId_2311,7500.0,1140.0,6360.0,576.9230769230769,13,954.0735874430286,50,664.6153846153846,0,0.0,14,1
CustomerId_2313,46000.0,6000.0,40000.0,6571.428571428572,7,4720.774754816659,4,7428.571428571428,0,0.0,15,0
CustomerId_2315,126000.0,26000.0,100000.0,5040.0,25,4467.288513927287,4,6080.0,0,0.0,15,0
CustomerId_2317,1000.0,0.0,1000.0,1000.0,1,0.0,89,1000.0,0,0.0,9,1
CustomerId_2321,44650.0,2015.0,42635.0,1717.3076923076924,26,2314.2144372418174,22,1794.8076923076924,0,0.0,6,0
CustomerId_2322,21200.0,1200.0,20000.0,4240.0,5,5280.909012660604,3,4480.0,0,0.0,20,0
CustomerId_2323,32750.0,1047.0,31703.0,2339.285714285714,14,3704.9955139300446,15,2414.0714285714284,0,0.0,11,0
CustomerId_2324,544411.0,24311.0,520100.0,3360.561728395062,162,12394.412924314003,63,3510.6296296296296,0,0.0,13,1
CustomerId_2325,730000.0,0.0,730000.0,66363.63636363637,11,34719.656470860216,15,66363.63636363637,0,0.0,9,0
CustomerId_2326,19000.0,1075.0,17925.0,2111.1111111111113,9,2274.5573439926966,15,2230.5555555555557,0,0.0,18,0
CustomerId_2327,15000.0,6000.0,9000.0,3750.0,4,4787.13553878169,46,5250.0,0,0.0,14,1
CustomerId_2328,26000.0,6000.0,20000.0,5200.0,5,5019.960159204454,5,6400.0,0,0.0,8,0
CustomerId_2329,343160.0,6819.0,336341.0,11069.677419354839,31,20726.613404649743,4,11289.645161290322,0,0.0,15,0
CustomerId_2330,26000.0,6000.0,20000.0,5200.0,5,5019.960159204454,19,6400.0,0,0.0,8,0
CustomerId_2332,51600.0,1804.0,49796.0,3440.0,15,6302.35783542273,35,3560.266666666667,0,0.0,6,0
CustomerId_2333,1000.0,0.0,1000.0,1000.0,1,0.0,37,1000.0,0,0.0,5,1
CustomerId_2334,15000.0,6000.0,9000.0,3750.0,4,4787.13553878169,46,5250.0,0,0.0,13,1
CustomerId_2335,5000.0,0.0,5000.0,5000.0,1,0.0,60,5000.0,0,0.0,14,1
CustomerId_2336,15000.0,6000.0,9000.0,3750.0,4,4787.13553878169,54,5250.0,0,0.0,9,1
CustomerId_2338,46000.0,6000.0,40000.0,6571.428571428572,7,4720.774754816659,4,7428.571428571428,0,0.0,11,0
CustomerId_2340,3500.0,1010.0,2490.0,583.3333333333334,6,584.522597225006,25,751.6666666666666,0,0.0,17,0
CustomerId_2341,3500.0,14000.0,-10500.0,700.0,5,959.1663046625439,65,3500.0,0,0.0,17,1
CustomerId_2342,500.0,0.0,500.0,500.0,1,0.0,25,500.0,0,0.0,22,0
CustomerId_2343,130350.0,3162.0,127188.0,2036.71875,64,4104.848490016661,0,2086.125,0,0.0,18,0
CustomerId_2344,80000.0,6000.0,74000.0,26666.666666666668,3,46188.02153517006,59,28666.666666666668,0,0.0,13,1
CustomerId_2345,30000.0,11000.0,19000.0,5000.0,6,5477.2255750516615,46,6833.333333333333,0,0.0,12,1
CustomerId_2346,11750.0,0.0,11750.0,5875.0,2,5833.630944789017,73,5875.0,0,0.0,14,1
CustomerId_2347,20000.0,0.0,20000.0,20000.0,1,0.0,22,20000.0,0,0.0,17,0
CustomerId_2348,96800.0,1680.0,95120.0,2616.2162162162163,37,5310.080220858434,18,2661.6216216216217,0,0.0,5,0
CustomerId_2349,1138847.0,13917.5,1124929.5,2352.9896694214876,484,6843.104531216211,32,2381.744834710744,0,0.0,17,0
CustomerId_2352,26000.0,6000.0,20000.0,4333.333333333333,6,4760.9522856952335,5,5333.333333333333,0,0.0,8,0
CustomerId_2353,6285200.0,5622.0,6279578.0,114276.36363636363,55,171527.88561072966,8,114378.58181818182,5,0.09090909090909091,16,0
CustomerId_2356,5000.0,0.0,5000.0,5000.0,1,0.0,41,5000.0,0,0.0,3,1
CustomerId_2357,2000.0,0.0,2000.0,2000.0,1,0.0,88,2000.0,0,0.0,20,1
CustomerId_2359,110000.0,0.0,110000.0,36666.666666666664,3,54848.27557301444,5,36666.666666666664,0,0.0,8,0
CustomerId_2360,47365.0,1375.0,45990.0,1894.6,25,2855.9914799125945,55,1949.6,0,0.0,22,1
CustomerId_2361,1000.0,0.0,1000.0,1000.0,1,0.0,28,1000.0,0,0.0,23,0
CustomerId_2362,2000.0,1050.0,950.0,500.0,4,577.3502691896258,52,762.5,0,0.0,9,1
CustomerId_2363,196400.0,36400.0,160000.0,7274.074074074074,27,7104.526866322766,4,8622.222222222223,0,0.0,6,0
CustomerId_2365,500.0,0.0,500.0,500.0,1,0.0,26,500.0,0,0.0,9,0
CustomerId_2366,1100000.0,0.0,1100000.0,183333.33333333334,6,8164.965809277261,68,183333.33333333334,0,0.0,15,1
CustomerId_2368,51000.0,11000.0,40000.0,5666.666666666667,9,4636.809247747852,5,6888.888888888889,0,0.0,14,0
CustomerId_2369,4700.0,1000.0,3700.0,940.0,5,719.7221686178633,36,1140.0,0,0.0,10,1
CustomerId_2371,55000.0,6000.0,49000.0,6875.0,8,4580.626906564522,67,7625.0,0,0.0,13,1
CustomerId_2372,5000.0,0.0,5000.0,5000.0,1,0.0,18,5000.0,0,0.0,7,0
CustomerId_2373,153300.0,12500.0,140800.0,13936.363636363636,11,18773.506477335166,18,15072.727272727272,0,0.0,16,0
CustomerId_2374,2500.0,1050.0,1450.0,416.6666666666667,6,376.38632635454053,0,591.6666666666666,0,0.0,17,0
CustomerId_2375,22000.0,0.0,22000.0,7333.333333333333,3,4618.802153517006,13,7333.333333333333,0,0.0,14,0
CustomerId_2376,500.0,0.0,500.0,500.0,1,0.0,86,500.0,0,0.0,17,1
CustomerId_2381,7500.0,1110.0,6390.0,681.8181818181819,11,716.684284490991,65,782.7272727272727,0,0.0,8,1
CustomerId_2384,30000.0,1750.0,28250.0,3750.0,8,5496.752287877425,1,3968.75,0,0.0,6,0
CustomerId_2386,1100.0,1022.0,78.0,366.6666666666667,3,635.0852961085883,44,707.3333333333334,0,0.0,21,1
CustomerId_2388,105000.0,0.0,105000.0,52500.0,2,67175.14421272202,83,52500.0,0,0.0,10,1
CustomerId_2389,1000.0,0.0,1000.0,1000.0,1,0.0,52,1000.0,0,0.0,19,1
CustomerId_2391,26000.0,6000.0,20000.0,5200.0,5,5019.960159204454,4,6400.0,0,0.0,16,0
CustomerId_2393,189800.0,31000.0,158800.0,9038.095238095239,21,8399.433087445615,33,10514.285714285714,0,0.0,15,0
CustomerId_2396,3250.0,0.0,3250.0,1625.0,2,883.8834764831844,42,1625.0,0,0.0,6,1
CustomerId_2397,500.0,0.0,500.0,500.0,1,0.0,71,500.0,0,0.0,17,1
CustomerId_2398,50000.0,0.0,50000.0,50000.0,1,0.0,74,50000.0,0,0.0,5,1
CustomerId_2400,60000.0,16000.0,44000.0,7500.0,8,9258.200997725515,46,9500.0,0,0.0,16,1
CustomerId_2401,92650.0,16000.0,76650.0,6617.857142857143,14,6057.913043248512,5,7760.714285714285,0,0.0,13,0
CustomerId_2402,19000.0,1380.0,17620.0,1000.0,19,1105.5415967851334,32,1072.6315789473683,0,0.0,14,0
CustomerId_2403,116500.0,36500.0,80000.0,5547.619047619048,21,5024.700891358515,0,7285.714285714285,0,0.0,14,0
CustomerId_2404,7000.0,1020.0,5980.0,1400.0,5,2073.6441353327723,74,1604.0,0,0.0,9,1
CustomerId_2405,2000.0,0.0,2000.0,2000.0,1,0.0,6,2000.0,0,0.0,23,0
CustomerId_2406,20000.0,1375.0,18625.0,909.0909090909091,22,1402.687587288227,8,971.5909090909091,0,0.0,17,0
CustomerId_2407,4000.0,1070.0,2930.0,666.6666666666666,6,816.496580927726,67,845.0,0,0.0,7,1
CustomerId_2408,65000.0,6000.0,59000.0,9285.714285714286,7,8380.817098475258,46,10142.857142857143,0,0.0,12,1
CustomerId_2409,1000.0,0.0,1000.0,1000.0,1,0.0,41,1000.0,0,0.0,14,1
CustomerId_2414,275210.0,55200.0,220010.0,8094.411764705882,34,7176.934937564867,5,9717.941176470587,0,0.0,16,0
CustomerId_2415,5000.0,0.0,5000.0,5000.0,1,0.0,25,5000.0,0,0.0,14,0
CustomerId_2416,123000.0,8476.0,114524.0,2157.8947368421054,57,8092.742501958621,44,2306.59649122807,0,0.0,8,1
CustomerId_2417,1180050.0,152904.8,1027145.2,9516.532258064517,124,22196.317318671267,2,10749.635483870969,0,0.0,9,0
CustomerId_2419,121000.0,21000.0,100000.0,8642.857142857143,14,7722.167320893023,32,10142.857142857143,0,0.0,10,0
CustomerId_2420,7000.0,100.0,6900.0,388.8888888888889,18,213.8963159732493,85,394.44444444444446,0,0.0,3,1
CustomerId_2422,7248.0,1153.0,6095.0,557.5384615384615,13,627.8631240677402,5,646.2307692307693,0,0.0,18,0
CustomerId_2423,34000.0,20.0,33980.0,11333.333333333334,3,18770.54430040145,12,11340.0,0,0.0,12,0
CustomerId_2424,53600.0,280.0,53320.0,1374.3589743589744,39,2069.161786648215,7,1381.5384615384614,0,0.0,17,0
CustomerId_2425,215600.0,35600.0,180000.0,6160.0,35,4382.532171621119,4,7177.142857142857,0,0.0,16,0
CustomerId_2426,4300.0,125.0,4175.0,716.6666666666666,6,849.5096624916439,64,737.5,0,0.0,6,1
CustomerId_2427,505700.0,80500.0,425200.0,7547.761194029851,67,4875.086889946874,1,8749.253731343284,0,0.0,4,0
CustomerId_2428,1000.0,0.0,1000.0,500.0,2,0.0,3,500.0,0,0.0,11,0
CustomerId_2431,26000.0,6000.0,20000.0,5200.0,5,5019.960159204454,12,6400.0,0,0.0,7,0
CustomerId_2432,53000.0,0.0,53000.0,26500.0,2,33234.018715767736,49,26500.0,0,0.0,7,1
CustomerId_2433,266000.0,46000.0,220000.0,8866.666666666666,30,7421.930845222446,4,10400.0,0,0.0,9,0
CustomerId_2434,19000.0,1100.0,17900.0,3166.6666666666665,6,6794.605703546503,0,3350.0,0,0.0,8,0
CustomerId_2435,66000.0,26000.0,40000.0,5500.0,12,6557.438524302001,0,7666.666666666667,0,0.0,20,0
CustomerId_2436,2500.0,0.0,2500.0,2500.0,1,0.0,56,2500.0,0,0.0,22,1
CustomerId_2437,91700.0,31700.0,60000.0,5094.444444444444,18,5256.533438574293,53,6855.555555555556,0,0.0,5,1
CustomerId_2438,60000.0,11000.0,49000.0,6666.666666666667,9,5000.0,46,7888.888888888889,0,0.0,14,1
CustomerId_2440,40000.0,5050.0,34950.0,4444.444444444444,9,5746.979883188889,4,5005.555555555556,0,0.0,16,0
CustomerId_2441,29500.0,765.0,28735.0,951.6129032258065,31,1950.8751827050917,0,976.2903225806451,0,0.0,4,0
CustomerId_2443,2000.0,1050.0,950.0,500.0,4,577.3502691896257,61,762.5,0,0.0,7,1
CustomerId_2444,1000.0,0.0,1000.0,1000.0,1,0.0,35,1000.0,0,0.0,13,0
CustomerId_2445,17744972.0,1210.0,17743762.0,322635.85454545455,55,1184931.3984508791,24,322657.85454545455,2,0.03636363636363636,16,0
CustomerId_2446,212100.0,1477.0,210623.0,3420.967741935484,62,5486.350786247815,75,3444.7903225806454,0,0.0,13,1
CustomerId_2447,13000.0,400.0,12600.0,1444.4444444444443,9,1757.9185924774156,85,1488.888888888889,0,0.0,12,1
CustomerId_2451,1000.0,0.0,1000.0,1000.0,1,0.0,82,1000.0,0,0.0,19,1
CustomerId_2454,11130.0,1150.0,9980.0,742.0,15,750.639727166102,35,818.6666666666666,0,0.0,11,0
CustomerId_2455,51000.0,0.0,51000.0,25500.0,2,34648.23227814083,62,25500.0,0,0.0,14,1
CustomerId_2456,12000.0,0.0,12000.0,12000.0,1,0.0,28,12000.0,0,0.0,18,0
CustomerId_2457,54400.0,1583.0,52817.0,2472.7272727272725,22,2334.866534001833,5,2544.681818181818,0,0.0,19,0
CustomerId_2458,500.0,0.0,500.0,500.0,1,0.0,70,500.0,0,0.0,14,1
CustomerId_2459,840732.0,22617.0,818115.0,2107.097744360902,399,5387.339721919044,23,2163.781954887218,0,0.0,11,0
CustomerId_2461,5500.0,50.0,5450.0,785.7142857142857,7,393.3978962347216,51,792.8571428571429,0,0.0,20,1
CustomerId_2462,26000.0,6000.0,20000.0,5200.0,5,5019.960159204454,5,6400.0,0,0.0,7,0
CustomerId_2463,7000.0,300.0,6700.0,1000.0,7,1154.7005383792514,84,1042.857142857143,0,0.0,9,1
CustomerId_2465,1000.0,0.0,1000.0,1000.0,1,0.0,53,1000.0,0,0.0,7,1
CustomerId_2468,1800.0,0.0,1800.0,900.0,2,141.4213562373095,70,900.0,0,0.0,23,1
CustomerId_2469,151000.0,31000.0,120000.0,5392.857142857143,28,4487.342575093124,5,6500.0,0,0.0,6,0
CustomerId_2470,20500.0,0.0,20500.0,10250.0,2,13788.582233137677,36,10250.0,0,0.0,7,1
CustomerId_2471,1500.0,0.0,1500.0,750.0,2,353.5533905932738,1,750.0,0,0.0,2,0
CustomerId_2474,51000.0,11000.0,40000.0,4636.363636363636,11,4500.505022166451,5,5636.363636363636,0,0.0,13,0
CustomerId_2477,638429.0,26728.5,611700.5,2059.4483870967742,310,5318.478158694642,40,2145.6693548387098,0,0.0,11,0
CustomerId_2480,10000.0,0.0,10000.0,10000.0,1,0.0,15,10000.0,0,0.0,11,0
CustomerId_2481,26000.0,6000.0,20000.0,4333.333333333333,6,4760.9522856952335,4,5333.333333333333,0,0.0,15,0
CustomerId_2482,2200.0,6035.0,-3835.0,220.0,10,355.2776691859794,35,823.5,0,0.0,5,0
CustomerId_2485,5000.0,0.0,5000.0,5000.0,1,0.0,18,5000.0,0,0.0,9,0
CustomerId_2488,80000.0,0.0,80000.0,40000.0,2,0.0,0,40000.0,0,0.0,18,0
CustomerId_2489,10000.0,0.0,10000.0,10000.0,1,0.0,3,10000.0,0,0.0,14,0
CustomerId_2490,5000.0,0.0,5000.0,5000.0,1,0.0,31,5000.0,0,0.0,7,0
CustomerId_2491,376831.0,65631.0,311200.0,4433.305882352941,85,4377.330769684522,4,5205.435294117647,0,0.0,9,0
CustomerId_2492,30000.0,11000.0,19000.0,5000.0,6,5477.2255750516615,46,6833.333333333333,0,0.0,11,1
CustomerId_2493,1000.0,0.0,1000.0,1000.0,1,0.0,5,1000.0,0,0.0,14,0
CustomerId_2494,5000.0,1100.0,3900.0,1666.6666666666667,3,2886.751345948129,24,2033.3333333333333,0,0.0,6,0
CustomerId_2495,4000.0,1050.0,2950.0,666.6666666666666,6,516.3977794943222,46,841.6666666666666,0,0.0,23,1
CustomerId_2496,30000.0,0.0,30000.0,15000.0,2,0.0,35,15000.0,0,0.0,13,0
CustomerId_2497,280500.0,0.0,280500.0,140250.0,2,197636.34534164003,61,140250.0,0,0.0,9,1
CustomerId_2498,18000.0,1150.0,16850.0,3000.0,6,2449.489742783178,5,3191.6666666666665,0,0.0,18,0
CustomerId_2501,135000.0,16000.0,119000.0,16875.0,8,27115.823003236634,12,18875.0,0,0.0,11,0
CustomerId_2503,1500.0,0.0,1500.0,1500.0,1,0.0,45,1500.0,0,0.0,21,1
CustomerId_2504,26000.0,6000.0,20000.0,4333.333333333333,6,4760.9522856952335,19,5333.333333333333,0,0.0,9,0
CustomerId_2505,7000.0,1000.0,6000.0,1750.0,4,1500.0,26,2000.0,0,0.0,18,0
CustomerId_2506,51000.0,11000.0,40000.0,5666.666666666667,9,4769.696007084728,11,6888.888888888889,0,0.0,15,0
CustomerId_2508,76000.0,16000.0,60000.0,5428.571428571428,14,4484.405212499212,12,6571.428571428572,0,0.0,8,0
CustomerId_2512,1000.0,0.0,1000.0,1000.0,1,0.0,86,1000.0,0,0.0,15,1
CustomerId_2513,30000.0,11000.0,19000.0,5000.0,6,5477.2255750516615,46,6833.333333333333,0,0.0,17,1
CustomerId_2514,10000.0,1050.0,8950.0,625.0,16,645.4972243679028,20,690.625,0,0.0,16,0
CustomerId_2515,14600.0,1130.0,13470.0,1216.6666666666667,12,3099.804490413529,13,1310.8333333333333,0,0.0,9,0
CustomerId_2519,36700.0,585.0,36115.0,1223.3333333333333,30,1200.4836190220299,11,1242.8333333333333,0,0.0,20,0
CustomerId_2520,25550.0,1500.0,24050.0,1825.0,14,1976.76406124913,13,1932.142857142857,0,0.0,18,0
CustomerId_2522,1000.0,0.0,1000.0,1000.0,1,0.0,56,1000.0,0,0.0,10,1
CustomerId_2523,4000.0,1020.0,2980.0,800.0,5,836.6600265340755,82,1004.0,0,0.0,21,1
CustomerId_2525,20000.0,0.0,20000.0,20000.0,1,0.0,58,20000.0,0,0.0,15,1
CustomerId_2526,1000.0,0.0,1000.0,1000.0,1,0.0,26,1000.0,0,0.0,2,0
CustomerId_2527,4000.0,20.0,3980.0,800.0,5,447.213595499958,37,804.0,0,0.0,12,1
CustomerId_2528,1776078.0,80883.7,1695194.3,2911.6032786885244,610,22846.120274984038,18,3044.199508196721,1,0.001639344262295082,17,0
CustomerId_2529,168000.0,31000.0,137000.0,2666.6666666666665,63,3541.2317886076257,18,3158.7301587301586,0,0.0,19,0
CustomerId_2530,30000.0,6000.0,24000.0,2500.0,12,3089.5719032666234,60,3000.0,0,0.0,17,1
CustomerId_2531,202900.0,14894.25,188005.75,1525.563909774436,133,2637.166010314928,2,1637.5507518796992,0,0.0,17,0
CustomerId_2532,10000.0,0.0,10000.0,10000.0,1,0.0,0,10000.0,0,0.0,14,0
CustomerId_2534,1000.0,0.0,1000.0,1000.0,1,0.0,74,1000.0,0,0.0,6,1
CustomerId_2535,205600.0,10500.0,195100.0,14685.714285714286,14,28019.192794139602,58,15435.714285714286,0,0.0,17,1
CustomerId_2536,500.0,0.0,500.0,500.0,1,0.0,32,500.0,0,0.0,6,0
CustomerId_2537,91000.0,15474.0,75526.0,6066.666666666667,15,6273.147611237994,11,7098.266666666666,0,0.0,9,0
CustomerId_2538,15000.0,6000.0,9000.0,3750.0,4,4787.13553878169,54,5250.0,0,0.0,9,1
CustomerId_2539,46000.0,6000.0,40000.0,5750.0,8,4803.272693844122,4,6500.0,0,0.0,11,0
CustomerId_2541,1000.0,0.0,1000.0,1000.0,1,0.0,0,1000.0,0,0.0,15,0
CustomerId_2543,15000.0,6000.0,9000.0,3750.0,4,4787.13553878169,54,5250.0,0,0.0,9,1
CustomerId_2544,184260.0,3775.0,180485.0,1325.611510791367,139,1351.999118379308,26,1352.769784172662,0,0.0,8,0
CustomerId_2545,7000.0,1200.0,5800.0,777.7777777777778,9,833.3333333333335,10,911.1111111111111,0,0.0,10,0
CustomerId_2546,152700.0,7960.0,144740.0,1400.9174311926606,109,2488.994122757076,0,1473.9449541284403,0,0.0,17,0
CustomerId_2548,45426.0,6425.0,39001.0,1336.0588235294117,34,2295.3403384165517,46,1525.0294117647059,0,0.0,18,1
CustomerId_2549,31000.0,6000.0,25000.0,4428.571428571428,7,4353.433237386437,11,5285.714285714285,0,0.0,13,0
CustomerId_2550,61000.0,11000.0,50000.0,5083.333333333333,12,4556.879580936006,19,6000.0,0,0.0,12,0
CustomerId_2552,11000.0,496.0,10504.0,1571.4285714285713,7,786.7957924694432,84,1642.2857142857142,0,0.0,6,1
CustomerId_2554,106000.0,2550.0,103450.0,21200.0,5,28630.403420140625,55,21710.0,0,0.0,13,1
CustomerId_2555,42500.0,0.0,42500.0,14166.666666666666,3,23239.693055919077,81,14166.666666666666,0,0.0,11,1
CustomerId_2556,50000.0,0.0,50000.0,50000.0,1,0.0,87,50000.0,0,0.0,7,1
CustomerId_2557,1500.0,0.0,1500.0,750.0,2,353.5533905932738,13,750.0,0,0.0,14,0
CustomerId_2558,500.0,0.0,500.0,500.0,1,0.0,66,500.0,0,0.0,4,1
CustomerId_2559,1000.0,0.0,1000.0,1000.0,1,0.0,35,1000.0,0,0.0,16,0
CustomerId_2560,26000.0,6000.0,20000.0,5200.0,5,5019.960159204454,4,6400.0,0,0.0,11,0
CustomerId_2561,40000.0,0.0,40000.0,40000.0,1,0.0,1,40000.0,0,0.0,14,0
CustomerId_2562,201600.0,1350.0,200250.0,9600.0,21,24459.987735074606,0,9664.285714285714,0,0.0,7,0
CustomerId_2564,205000.0,41000.0,164000.0,5857.142857142857,35,4257.469955286599,4,7028.571428571428,0,0.0,10,0
CustomerId_2565,3000.0,1050.0,1950.0,750.0,4,957.427107756338,0,1012.5,0,0.0,10,0
CustomerId_2569,6800.0,1105.0,5695.0,680.0,10,706.7924416372572,57,790.5,0,0.0,19,1
CustomerId_2570,500.0,0.0,500.0,500.0,1,0.0,54,500.0,0,0.0,15,1
CustomerId_2571,13100.0,1210.0,11890.0,1091.6666666666667,12,1443.139464899881,16,1192.5,0,0.0,19,0
CustomerId_2572,20000.0,0.0,20000.0,10000.0,2,0.0,4,10000.0,0,0.0,14,0
CustomerId_2574,122752.0,2729.5,120022.5,2116.4137931034484,58,6088.954103241817,7,2163.4741379310344,0,0.0,10,0
CustomerId_2576,0.0,5000.0,-5000.0,0.0,1,0.0,54,5000.0,0,0.0,20,1
CustomerId_2577,130000.0,0.0,130000.0,18571.428571428572,7,16681.89780228,82,18571.428571428572,0,0.0,15,1
CustomerId_2579,1000.0,0.0,1000.0,1000.0,1,0.0,25,1000.0,0,0.0,15,0
CustomerId_2580,24500.0,2497.54,22002.46,2722.222222222222,9,3524.4778967166817,61,2999.726666666667,0,0.0,11,1
CustomerId_2582,50000.0,10000.0,40000.0,8333.333333333334,6,7527.72652709081,60,10000.0,0,0.0,12,1
CustomerId_2584,143600.0,1032.0,142568.0,35900.0,4,70737.3545825212,20,36158.0,0,0.0,16,0
CustomerId_2587,31000.0,0.0,31000.0,15500.0,2,13435.028842544403,0,15500.0,0,0.0,8,0
CustomerId_2588,423100.0,19497.0,403603.0,2417.714285714286,175,5339.128542754813,54,2529.1257142857144,0,0.0,16,1
CustomerId_2589,101700.0,31700.0,70000.0,5982.35294117647,17,7195.852563640187,68,7847.058823529412,0,0.0,5,1
CustomerId_2591,10000.0,0.0,10000.0,10000.0,1,0.0,40,10000.0,0,0.0,8,1
CustomerId_2592,50000.0,10000.0,40000.0,8333.333333333334,6,7527.72652709081,5,10000.0,0,0.0,7,0
CustomerId_2594,1055000.0,0.0,1055000.0,351666.6666666667,3,548482.7557301444,34,351666.6666666667,0,0.0,8,0
CustomerId_2595,153000.0,3181.0,149819.0,1936.7088607594937,79,4240.651172033511,49,1976.9746835443038,0,0.0,16,1
CustomerId_2596,1400.0,1025.0,375.0,350.0,4,435.88989435406734,67,606.25,0,0.0,19,1
CustomerId_2597,5000.0,200.0,4800.0,1666.6666666666667,3,2081.6659994661327,15,1733.3333333333333,0,0.0,16,0
CustomerId_2598,23000.0,330.0,22670.0,1352.9411764705883,17,2350.297227761529,85,1372.3529411764705,0,0.0,12,1
CustomerId_2599,31000.0,11000.0,20000.0,5166.666666666667,6,5671.566509057851,32,7000.0,0,0.0,19,0
CustomerId_2600,0.0,1000.0,-1000.0,0.0,1,0.0,31,1000.0,0,0.0,10,0
CustomerId_2601,23000.0,1170.0,21830.0,1916.6666666666667,12,2119.5339682166555,23,2014.1666666666667,0,0.0,15,0
CustomerId_2602,7500.0,1200.0,6300.0,576.9230769230769,13,607.1159226949525,77,669.2307692307693,0,0.0,20,1
CustomerId_2603,100700.0,20700.0,80000.0,7192.857142857143,14,7286.284722335866,4,8671.42857142857,0,0.0,15,0
CustomerId_2604,266880.0,13446.0,253434.0,3655.890410958904,73,7543.840724505809,19,3840.082191780822,0,0.0,18,0
CustomerId_2605,71000.0,11000.0,60000.0,6454.545454545455,11,4502.524544378106,11,7454.545454545455,0,0.0,14,0
CustomerId_2607,147300.0,3900.0,143400.0,962.7450980392157,153,1413.1377159832527,0,988.2352941176471,0,0.0,8,0
CustomerId_2609,125900.0,7270.0,118630.0,2421.153846153846,52,9056.994622042701,39,2560.9615384615386,0,0.0,4,1
CustomerId_2610,1000.0,1050.0,-50.0,333.3333333333333,3,577.3502691896258,4,683.3333333333334,0,0.0,19,0
CustomerId_2612,712200.0,26564.55,685635.45,1338.7218045112782,532,4001.163279723963,2,1388.6551691729323,0,0.0,6,0
CustomerId_2613,500.0,0.0,500.0,500.0,1,0.0,48,500.0,0,0.0,8,1
CustomerId_2614,46000.0,6000.0,40000.0,6571.428571428572,7,4720.774754816659,33,7428.571428571428,0,0.0,10,0
CustomerId_2615,30500.0,1070.0,29430.0,2346.153846153846,13,3460.3986727484125,34,2428.4615384615386,0,0.0,5,0
CustomerId_2616,3000.0,1120.0,1880.0,600.0,5,894.427190999916,2,824.0,0,0.0,17,0
CustomerId_2617,71000.0,11000.0,60000.0,7100.0,10,5546.770832355224,11,8200.0,0,0.0,9,0
CustomerId_2618,30000.0,11000.0,19000.0,5000.0,6,5477.2255750516615,53,6833.333333333333,0,0.0,19,1
CustomerId_2619,500.0,0.0,500.0,500.0,1,0.0,26,500.0,0,0.0,10,0
CustomerId_2621,2000.0,0.0,2000.0,2000.0,1,0.0,71,2000.0,0,0.0,19,1
CustomerId_2623,50300.0,1752.0,48548.0,3353.3333333333335,15,4560.210939147861,45,3470.133333333333,0,0.0,6,1
CustomerId_2625,1000.0,0.0,1000.0,1000.0,1,0.0,82,1000.0,0,0.0,20,1
CustomerId_2626,2000.0,0.0,2000.0,2000.0,1,0.0,90,2000.0,0,0.0,6,1
CustomerId_2627,26000.0,6000.0,20000.0,5200.0,5,5019.960159204454,4,6400.0,0,0.0,18,0
CustomerId_2628,10000.0,0.0,10000.0,10000.0,1,0.0,83,10000.0,0,0.0,20,1
CustomerId_2630,165000.0,6000.0,159000.0,33000.0,5,42953.46318982906,58,34200.0,0,0.0,10,1
CustomerId_2631,1000.0,0.0,1000.0,1000.0,1,0.0,18,1000.0,0,0.0,21,0
CustomerId_2632,31685.0,1750.0,29935.0,1056.1666666666667,30,1984.2620809124799,29,1114.5,0,0.0,14,0
CustomerId_2633,20180.0,1200.0,18980.0,2522.5,8,3845.003250973918,61,2672.5,0,0.0,6,1
CustomerId_2634,11500.0,3000.0,8500.0,2875.0,4,4802.343178074637,30,3625.0,0,0.0,18,0
CustomerId_2635,50.0,0.0,50.0,50.0,1,0.0,1,50.0,0,0.0,7,0
CustomerId_2636,82000.0,0.0,82000.0,82000.0,1,0.0,22,82000.0,0,0.0,11,0
